"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Please select your choice below. Clicking on the ""Yes"" button below indicates that:   You have read the above information 	You voluntarily agree to participate ","Which gender do you identify with?","Which gender do you identify with? [Other]","What is your age?","In which region of the world do you live?","In which region of the world do you live? [Other]","During the following events, how frequently do you typically watch the swimming competition? [Olympics]","During the following events, how frequently do you typically watch the swimming competition? [International Swimming League(e.g., FINA World Aquatics Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [Continental events(e.g., European Aquatics Championships, Asian Swimming Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [National championships(e.g., Open de France de Nataion, Swedish Swimming Grand Prix Series, Australia Swimming Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [Regional and/or interclub competitions(e.g., Southern German Swim Competition,  Athens Highschool Swimming Meet, …)]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 1][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 1][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 2][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 2][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 3][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 3][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 4][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 4][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 5][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 5][Watching frequency]","Before this survey, have you ever seen information represented similar to the last image above that includes both static and moving data representations? ","Are you interested in seeing the following types of swimmer's information? [Nationality]","Are you interested in seeing the following types of swimmer's information? [Name]","Are you interested in seeing the following types of swimmer's information? [Age]","Are you interested in seeing the following types of swimmer's information? [Gender]","Are you interested in seeing the following types of swimmer's information? [Height]","Are you interested in seeing the following types of swimmer's information? [Weight]","Are you interested in seeing the following types of time information?  [Elapsed time ]","Are you interested in seeing the following types of time information?  [Lap time differences compared to other swimmers ]","Are you interested in seeing the following types of time information?  [Average lap time ]","Are you interested in seeing the following types of time information?  [Current lap time ]","Are you interested in seeing the following types of time information?  [Lap time differences compared to a record ]","Are you interested in seeing the following types of speed information? [Speed differences compared to other swimmers]","Are you interested in seeing the following types of speed information? [Speed differences compared to a record]","Are you interested in seeing the following types of speed information? [Current speed]","Are you interested in seeing the following types of speed information? [Average speed since the beginning of the race]","Are you interested in seeing the following types of speed information? [History of speed during a race ]","Are you interested in seeing the following types of speed information? [Speed-related events (acceleration, slow down...) ]","Are you interested in seeing the following types of distance information? [Distance swam from the beginning of the race]","Are you interested in seeing the following types of distance information? [Remaining distance to finish line]","Are you interested in seeing the following types of distance information? [Distance difference to leader in direction of swimming"");    $(""body"").append(zoomView);    document.getElementById(""zoomView"").style.position = ""absolute"";    $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mousemove(function(e){ $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mouseout(function(e){	$(""#zoomView"").remove();  }); ]","Are you interested in seeing the following types of distance information? [Trace of the swimmer's movement within their lane]","Are you interested in seeing the following types of distance information? [Side-by-side distance between two swimmers on neighboring lanes"");    $(""body"").append(zoomView);    document.getElementById(""zoomView"").style.position = ""absolute"";    $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mousemove(function(e){ $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mouseout(function(e){	$(""#zoomView"").remove();  }); ]","Are you interested in seeing the following types of record(s)? [World record]","Are you interested in seeing the following types of record(s)? [Competition record (e.g., Olympics record)]","Are you interested in seeing the following types of record(s)? [Swimmer's national record]","Are you interested in seeing the following types of record(s)? [Swimmer's personal record]","Are you interested in seeing the following types of data about swimming technique(s)? [Distance per stroke ]","Are you interested in seeing the following types of data about swimming technique(s)? [Reaction time at start]","Are you interested in seeing the following types of data about swimming technique(s)? [Diving distance]","Are you interested in seeing the following types of data about swimming technique(s)? [Stroke count ]","Are you interested in seeing the following types of prediction(s)? [Where will the next passing take place? ]","Are you interested in seeing the following types of prediction(s)? [Will a record be broken?]","Are you interested in seeing the following types of prediction(s)? [Who will win?]","Are you interested in seeing the following types of prediction(s)? [Estimated completion time]","Are you interested in seeing the following external data? [Information on social media followers]","Are you interested in seeing the following external data? [Recent social media data by or about the swimmer]","Are you interested in seeing the following external data? [Sponsor]","Please write down your supplementary interesting data:  [Answer 1][Data description]","Please write down your supplementary interesting data:  [Answer 1][Interest level]","Please write down your supplementary interesting data:  [Answer 2][Data description]","Please write down your supplementary interesting data:  [Answer 2][Interest level]","Please write down your supplementary interesting data:  [Answer 3][Data description]","Please write down your supplementary interesting data:  [Answer 3][Interest level]","Please write down your supplementary interesting data:  [Answer 4][Data description]","Please write down your supplementary interesting data:  [Answer 4][Interest level]","Please write down your supplementary interesting data:  [Answer 5][Data description]","Please write down your supplementary interesting data:  [Answer 5][Interest level]","Please write down your supplementary interesting data:  [Answer 6][Data description]","Please write down your supplementary interesting data:  [Answer 6][Interest level]","Please write down your supplementary interesting data:  [Answer 7][Data description]","Please write down your supplementary interesting data:  [Answer 7][Interest level]","Please write down your supplementary interesting data:  [Answer 8][Data description]","Please write down your supplementary interesting data:  [Answer 8][Interest level]","Please write down your supplementary interesting data:  [Answer 9][Data description]","Please write down your supplementary interesting data:  [Answer 9][Interest level]","Please write down your supplementary interesting data:  [Answer 10][Data description]","Please write down your supplementary interesting data:  [Answer 10][Interest level]","Please write down your supplementary interesting data:  [Answer 11][Data description]","Please write down your supplementary interesting data:  [Answer 11][Interest level]","Please write down your supplementary interesting data:  [Answer 12][Data description]","Please write down your supplementary interesting data:  [Answer 12][Interest level]","Please write down your supplementary interesting data:  [Answer 13][Data description]","Please write down your supplementary interesting data:  [Answer 13][Interest level]","Please write down your supplementary interesting data:  [Answer 14][Data description]","Please write down your supplementary interesting data:  [Answer 14][Interest level]","Please write down your supplementary interesting data:  [Answer 15][Data description]","Please write down your supplementary interesting data:  [Answer 15][Interest level]","Please write down your supplementary interesting data:  [Answer 16][Data description]","Please write down your supplementary interesting data:  [Answer 16][Interest level]","Please write down your supplementary interesting data:  [Answer 17][Data description]","Please write down your supplementary interesting data:  [Answer 17][Interest level]","Please write down your supplementary interesting data:  [Answer 18][Data description]","Please write down your supplementary interesting data:  [Answer 18][Interest level]","Please write down your supplementary interesting data:  [Answer 19][Data description]","Please write down your supplementary interesting data:  [Answer 19][Interest level]","Please write down your supplementary interesting data:  [Answer 20][Data description]","Please write down your supplementary interesting data:  [Answer 20][Interest level]","Do you have any comment about the study, for example concerning the clarity of the instructions or technical issues you might have experienced?","Total time","Group time: Consent Form","Question time: ConsentFormAgree","Group time: Demographic Questions","Question time: GenderIdentification","Question time: AgeRange","Question time: AreaLiving","Group time: Familiarity with Swimming","Question time: WatchingFrequency","Question time: EventExtension","Group time: Background Introduction","Question time: BackgroundQuestion","Group time: Main Task","Question time: SwimmerMetadata","Question time: TimeDetail","Question time: SpeedDetail","Question time: DistanceDetail","Question time: RecordDetail","Question time: TechniqueDetail","Question time: PredictionDetail","Question time: ExternalDetail","Group time: Supplementary Interesting Data (Optional)","Question time: Other","Group time: General Comment (Optional)","Question time: GeneralComment"
"50","2022-04-15 14:17:45","7","en","1273872894","2022-04-15 14:10:36","2022-04-15 14:17:45","Yes","Man","","35-44","Europe","","All races","All races","All races","All races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","433.18","22.92","","33.61","","","","67.3","","","126.41","","168.46","","","","","","","","","7.66","","6.82",""
"51","2022-04-15 14:18:21","7","en","144778546","2022-04-15 14:11:44","2022-04-15 14:18:21","Yes","Man","","18-24","Europe","","Some races","Some races","Some races","Some races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Moderately interested","I do not know. / I did not understand the question.","Not interested at all","Not interested at all","Extremely interested","Very interested","Slightly interested","Extremely interested","Very interested","Moderately interested","Slightly interested","Not interested at all","Not interested at all","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Moderately interested","Slightly interested","Extremely interested","Very interested","Moderately interested","Very interested","Very interested","Very interested","Slightly interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Slightly interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","401.04","8.15","","10.9","","","","41.75","","","33.89","","289.47","","","","","","","","","13.58","","3.3",""
"52","2022-04-15 14:31:26","7","en","1929145554","2022-04-15 14:11:47","2022-04-15 14:31:26","Yes","Man","","18-24","Europe","","Almost all races","Almost all races","Some races","Almost all races","Some races","Olympics ","Almost all races","FINA World Aquatics Championships","Almost all races","European Aquatics Championships","Some races","Open de France de Natation","Some races","NCAA swimming division I","Some races","Yes","Extremely interested","Moderately interested","Slightly interested","Slightly interested","Moderately interested","Not interested at all","Extremely interested","Very interested","Slightly interested","Extremely interested","Extremely interested","Moderately interested","Not interested at all","Moderately interested","Slightly interested","Not interested at all","Slightly interested","Slightly interested","Moderately interested","Slightly interested","Not interested at all","Not interested at all","Extremely interested","Very interested","Slightly interested","Not interested at all","Very interested","Very interested","Very interested","Moderately interested","Not interested at all","Not interested at all","Slightly interested","Not interested at all","Slightly interested","Slightly interested","Not interested at all","How much strength is applied at the start on the block","Extremely interested","The distance at which swimmers enter the water with their dives","Very interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","1183.12","139.89","","14.78","","","","198.9","","","37.5","","387.76","","","","","","","","","378.04","","26.25",""
"56","2022-04-15 15:58:01","7","en","1082005283","2022-04-15 15:52:36","2022-04-15 15:58:01","Yes","Woman","","35-44","Europe","","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Moderately interested","Not interested at all","Slightly interested","Not interested at all","Moderately interested","Not interested at all","Very interested","Moderately interested","Moderately interested","Very interested","Very interested","Very interested","Very interested","Very interested","Moderately interested","Slightly interested","Not interested at all","Moderately interested","Slightly interested","Very interested","Not interested at all","Not interested at all","Very interested","Very interested","Extremely interested","Extremely interested","Moderately interested","Not interested at all","Not interested at all","Slightly interested","Moderately interested","Extremely interested","Very interested","Moderately interested","Not interested at all","Slightly interested","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","328.75","4.5","","6.31","","","","14.62","","","15.46","","250.9","","","","","","","","","31.48","","5.48",""
"57","2022-04-15 16:35:17","7","en","2014474568","2022-04-15 16:20:10","2022-04-15 16:35:17","Yes","Woman","","65-74","Europe","","Some races","Some races","Some races","Some races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","No","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Very interested","Not interested at all","Not interested at all","Not interested at all","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Very interested","Not interested at all","Not interested at all","Extremely interested","Moderately interested","Very interested","Moderately interested","Not interested at all","Not interested at all","Moderately interested","Not interested at all","Not interested at all","Moderately interested","Moderately interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Most of the questions concern coaches of swimmers, not TV spectators. I am not a coach. Only an interested viewer of swimming races on TV.","910.9","21.88","","31.08","","","","106.32","","","152.92","","511.48","","","","","","","","","12.9","","74.32",""
"60","2022-04-15 19:34:29","7","en","445694205","2022-04-15 19:09:01","2022-04-15 19:34:29","Yes","Woman","","35-44","Europe","","Almost all races","Almost all races","Some races","Some races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Moderately interested","Slightly interested","Moderately interested","Slightly interested","Extremely interested","Very interested","Very interested","Very interested","Moderately interested","Very interested","Very interested","Very interested","Moderately interested","Very interested","Very interested","Moderately interested","Moderately interested","Moderately interested","Not interested at all","Not interested at all","Extremely interested","Very interested","Slightly interested","Very interested","Very interested","Very interested","Very interested","Moderately interested","Not interested at all","Slightly interested","Not interested at all","Slightly interested","Not interested at all","Moderately interested","Slightly interested","Distances to winner and to consecutive swimmers after completion of race (i.e. 5cm 2nd to 1st) ","Extremely interested","Training kilometers or training techniques before a race starts","Very interested","How far they jump from the blocks","Moderately interested","How fast a swimmer turns","Moderately interested","Speed after turn (how good the turn is) ","Very interested","Water position of a swimmer","Moderately interested","Infos on successes or PBs of swimmers just before the race","Very interested","Development of swimming times of a swimmer (before race starts) ","Very interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Good to understand","1532.37","36.66","","112.5","","","","103.72","","","93.5","","657.81","","","","","","","","","510.91","","17.27",""
"64","2022-04-15 21:31:43","7","en","1365384197","2022-04-15 21:18:07","2022-04-15 21:31:43","Yes","Woman","","25-34","North America","","All races","Some races","Some races","Almost all races","Almost all races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Slightly interested","Slightly interested","Slightly interested","Not interested at all","Extremely interested","Extremely interested","Moderately interested","Extremely interested","Very interested","Extremely interested","Very interested","Very interested","Moderately interested","Very interested","Extremely interested","Slightly interested","Not interested at all","Moderately interested","Slightly interested","Not interested at all","Extremely interested","Very interested","Extremely interested","Moderately interested","Extremely interested","Very interested","Extremely interested","Extremely interested","Slightly interested","Moderately interested","Moderately interested","Very interested","Slightly interested","Moderately interested","Slightly interested","Stroke tempo (duration to complete a stroke)","Very interested","Distance underwater (meters spent underwater off start and turns)","Extremely interested","Number of underwater kicks (off to start and turns)","Very interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","No","819.52","32.01","","11.54","","","","79.47","","","351.29","","228.65","","","","","","","","","101.81","","14.75",""
"69","2022-04-16 09:55:58","7","en","1359204658","2022-04-16 09:51:05","2022-04-16 09:55:58","Yes","Man","","35-44","Europe","","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","No","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Very interested","Slightly interested","Slightly interested","Moderately interested","Slightly interested","Not interested at all","Not interested at all","Slightly interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Slightly interested","Slightly interested","Not interested at all","Slightly interested","Not interested at all","Slightly interested","Slightly interested","Not interested at all","Not interested at all","Slightly interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","294.22","7.3","","10.99","","","","21.05","","","45.27","","164.08","","","","","","","","","27.12","","18.41",""
"70","2022-04-17 03:08:44","7","en","1246486685","2022-04-17 03:05:09","2022-04-17 03:08:44","Yes","Man","","18-24","North America","","Almost all races","No races / I don't follow this event.","Some races","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Moderately interested","Slightly interested","Moderately interested","Not interested at all","Moderately interested","Moderately interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Moderately interested","Not interested at all","Very interested","Not interested at all","Extremely interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Slightly interested","I do not know. / I did not understand the question.","Slightly interested","Extremely interested","Extremely interested","Slightly interested","Moderately interested","Extremely interested","Slightly interested","Moderately interested","Extremely interested","Not interested at all","Very interested","Not interested at all","Not interested at all","Not interested at all","Moderately interested","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","216.17","10.25","","10.3","","","","29.92","","","24.64","","130.2","","","","","","","","","7.45","","3.41",""
"71","2022-04-19 11:37:26","7","en","633051147","2022-04-19 11:32:46","2022-04-19 11:37:26","Yes","Man","","25-34","Europe","","Almost all races","Almost all races","Some races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Slightly interested","Very interested","Slightly interested","Slightly interested","Very interested","Very interested","Very interested","Very interested","Very interested","Very interested","Very interested","Slightly interested","Slightly interested","Moderately interested","Not interested at all","Very interested","Not interested at all","Moderately interested","Moderately interested","Very interested","Not interested at all","Slightly interested","Very interested","Very interested","Very interested","Very interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Very interested","Very interested","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","283.72","26.36","","9.79","","","","40.26","","","21.05","","174.04","","","","","","","","","7.75","","4.47",""
"72","2022-04-19 17:13:01","7","en","1078293144","2022-04-19 17:00:21","2022-04-19 17:13:01","Yes","Man","","45-54","North America","","Some races","Some races","No races / I don't follow this event.","No races / I don't follow this event.","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Moderately interested","Not interested at all","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","Extremely interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Moderately interested","Very interested","Not interested at all","Not interested at all","Extremely interested","Extremely interested","Not interested at all","Extremely interested","Moderately interested","Very interested","Extremely interested","Not interested at all","I do not know. / I did not understand the question.","Extremely interested","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","AR visualizations when the hand is touching the wall or the clock","Very interested","AR data visualizations using the deep camera","Extremely interested","Moments of breading ","Extremely interested","Kicking Moments accelerations","Extremely interested","Distance of entering the water at the start","Extremely interested","Distance inside the water (braces)","Extremely interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Thank you, very nice research AR visualization project","763.77","15.66","","15.7","","","","50.39","","","31.62","","297.84","","","","","","","","","309.03","","43.53",""
"73","2022-04-19 17:13:35","7","en","1886146996","2022-04-19 17:02:07","2022-04-19 17:13:35","Yes","Woman","","25-34","Europe","","Some races","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Not interested at all","Extremely interested","Extremely interested","Not interested at all","Extremely interested","Extremely interested","Moderately interested","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","Extremely interested","Extremely interested","Very interested","Extremely interested","Very interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Very interested","Extremely interested","Very interested","Very interested","Slightly interested","Very interested","Slightly interested","Slightly interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","691","88.44","","39.19","","","","192.97","","","64.73","","265.13","","","","","","","","","17.01","","23.53",""
"74","2022-04-19 17:28:13","7","en","1904090373","2022-04-19 17:25:34","2022-04-19 17:28:13","Yes","Prefer not to tell","","75 or older","North America","","All races","Almost all races","Some races","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","No","Slightly interested","Very interested","Slightly interested","Extremely interested","Not interested at all","I do not know. / I did not understand the question.","Extremely interested","Slightly interested","I do not know. / I did not understand the question.","I do not know. / I did not understand the question.","Very interested","I do not know. / I did not understand the question.","Very interested","I do not know. / I did not understand the question.","Extremely interested","I do not know. / I did not understand the question.","Very interested","Moderately interested","Moderately interested","Slightly interested","Very interested","I do not know. / I did not understand the question.","Extremely interested","Very interested","I do not know. / I did not understand the question.","Not interested at all","Slightly interested","Slightly interested","Slightly interested","Moderately interested","Moderately interested","Moderately interested","Not interested at all","Extremely interested","Not interested at all","Extremely interested","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","162.68","9.38","","14.55","","","","33.65","","","24.28","","68.29","","","","","","","","","9.28","","3.25",""
"75","2022-04-19 17:50:38","7","en","187819467","2022-04-19 17:45:07","2022-04-19 17:50:38","Yes","Woman","","18-24","Europe","","Almost all races","No races / I don't follow this event.","Some races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Moderately interested","Moderately interested","Slightly interested","Slightly interested","Not interested at all","Not interested at all","Very interested","Very interested","Moderately interested","Moderately interested","Very interested","Very interested","Very interested","Slightly interested","Slightly interested","Very interested","Moderately interested","Very interested","Very interested","Very interested","Moderately interested","Slightly interested","Moderately interested","Slightly interested","Very interested","Extremely interested","Moderately interested","Extremely interested","Very interested","Very interested","Slightly interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","335.22","17.51","","9.18","","","","31.69","","","39.85","","217.89","","","","","","","","","12.48","","6.62",""
"76","2022-04-19 17:53:46","7","en","544518778","2022-04-19 17:46:59","2022-04-19 17:53:46","Yes","Woman","","35-44","Europe","","Almost all races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Very interested","Slightly interested","Very interested","Very interested","Very interested","Extremely interested","Not interested at all","Slightly interested","Very interested","Extremely interested","Extremely interested","Moderately interested","Moderately interested","Extremely interested","Extremely interested","Not interested at all","Extremely interested","Very interested","Extremely interested","Not interested at all","Extremely interested","Extremely interested","Not interested at all","Not interested at all","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Slightly interested","Extremely interested","Very interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Average number of stroke","Extremely interested","Comparison of number of stroke between swimmers","Extremely interested","Time  and speed spent turning","Extremely interested","Distance under water when turning","Extremely interested","When they emerged from the water compared to others","Extremely interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","N/A","409.89","12.57","","10.15","","","","28.25","","","36.85","","165.62","","","","","","","","","147.24","","9.21",""
"78","2022-04-19 20:06:58","7","en","1550503791","2022-04-19 19:53:18","2022-04-19 20:06:58","Yes","Man","","35-44","Europe","","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Moderately interested","Very interested","Very interested","Very interested","Very interested","Slightly interested","Moderately interested","Slightly interested","Moderately interested","Moderately interested","Extremely interested","Very interested","Very interested","Slightly interested","Extremely interested","Extremely interested","Very interested","Very interested","Very interested","Slightly interested","Slightly interested","Very interested","Very interested","Slightly interested","Very interested","Slightly interested","Very interested","Very interested","Slightly interested","I do not know. / I did not understand the question.","Very interested","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","An alert whenever an underdog makes it to a race  would make me more interested in that race","Extremely interested","It would be interesting to get a summary of who outperformed and who failed to meet expectations ","Extremely interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Sports fans tend to initially reject novel visualizations, but eventually might be accepting. Brazilian channels started showing a timeline that is still widely controversial in football. ","823.81","17.36","","22.74","","","","49.91","","","42.39","","377.58","","","","","","","","","181.6","","132.23",""
